src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,packet_count,byte_count,termination_reason
192.168.1.13,192.168.1.6,178,51748,TCP,1789895353.024179,1789895353.024179,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51749,295,TCP,1789895353.115356,1789895353.115356,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51750,175,TCP,1789895353.115661,1789895353.115661,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51751,230,TCP,1789895353.116031,1789895353.116031,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51752,182,TCP,1789895353.116291,1789895353.116291,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51753,279,TCP,1789895353.116411,1789895353.116411,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,295,51749,TCP,1789895353.127675,1789895353.127675,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,175,51750,TCP,1789895353.127677,1789895353.127677,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,230,51751,TCP,1789895353.127679,1789895353.127679,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,182,51752,TCP,1789895353.12768,1789895353.12768,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,279,51753,TCP,1789895353.127681,1789895353.127681,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51754,279,TCP,1789895353.219965,1789895353.219965,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51755,182,TCP,1789895353.220246,1789895353.220246,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51756,230,TCP,1789895353.220509,1789895353.220509,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51757,175,TCP,1789895353.220733,1789895353.220733,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51758,295,TCP,1789895353.220992,1789895353.220992,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,279,51754,TCP,1789895353.231677,1789895353.231677,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,182,51755,TCP,1789895353.231679,1789895353.231679,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,230,51756,TCP,1789895353.23168,1789895353.23168,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,175,51757,TCP,1789895353.231683,1789895353.231683,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,295,51758,TCP,1789895353.231685,1789895353.231685,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51759,111,TCP,1789895353.322,1789895353.334045,0.012044906616210938,3,198,end_of_capture
192.168.1.6,192.168.1.13,51760,320,TCP,1789895353.322289,1789895353.322289,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51761,413,TCP,1789895353.322518,1789895353.322518,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51762,403,TCP,1789895353.322773,1789895353.322773,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51763,180,TCP,1789895353.323017,1789895353.323017,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51759,TCP,1789895353.333827,1789895353.333827,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,320,51760,TCP,1789895353.33383,1789895353.33383,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,413,51761,TCP,1789895353.333832,1789895353.333832,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,403,51762,TCP,1789895353.333835,1789895353.333835,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,180,51763,TCP,1789895353.333838,1789895353.333838,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51764,165,TCP,1789895353.334463,1789895353.334463,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,165,51764,TCP,1789895353.340576,1789895353.340576,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51765,413,TCP,1789895353.423386,1789895353.423386,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51766,320,TCP,1789895353.423643,1789895353.423643,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51767,180,TCP,1789895353.423979,1789895353.423979,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51768,403,TCP,1789895353.42422,1789895353.42422,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,413,51765,TCP,1789895353.433814,1789895353.433814,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,320,51766,TCP,1789895353.433816,1789895353.433816,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,180,51767,TCP,1789895353.433817,1789895353.433817,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,403,51768,TCP,1789895353.433818,1789895353.433818,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51769,165,TCP,1789895353.436779,1789895353.436779,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,165,51769,TCP,1789895353.442698,1789895353.442698,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51770,209,TCP,1789895353.528651,1789895353.528651,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51771,241,TCP,1789895353.528937,1789895353.528937,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51772,435,TCP,1789895353.529192,1789895353.529192,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51773,103,TCP,1789895353.529418,1789895353.529418,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51774,195,TCP,1789895353.537462,1789895353.537462,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,209,51770,TCP,1789895353.540065,1789895353.540065,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,241,51771,TCP,1789895353.540067,1789895353.540067,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,435,51772,TCP,1789895353.540068,1789895353.540068,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,103,51773,TCP,1789895353.540069,1789895353.540069,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,195,51774,TCP,1789895353.542723,1789895353.542723,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51775,103,TCP,1789895353.634222,1789895353.634222,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51776,435,TCP,1789895353.634488,1789895353.634488,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51777,241,TCP,1789895353.634735,1789895353.634735,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51778,209,TCP,1789895353.634969,1789895353.634969,0.0,1,78,end_of_capture
192.168.1.9,239.255.255.250,39862,15600,UDP,1789895353.635511,1789895353.635511,0.0,1,77,end_of_capture
192.168.1.6,192.168.1.13,51779,195,TCP,1789895353.637877,1789895353.637877,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,103,51775,TCP,1789895353.642094,1789895353.642094,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,435,51776,TCP,1789895353.642096,1789895353.642096,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,241,51777,TCP,1789895353.642097,1789895353.642097,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,209,51778,TCP,1789895353.642099,1789895353.642099,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,195,51779,TCP,1789895353.644822,1789895353.644822,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51780,491,TCP,1789895353.739739,1789895353.739739,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51781,367,TCP,1789895353.740015,1789895353.740015,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51782,399,TCP,1789895353.740312,1789895353.740312,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51783,466,TCP,1789895353.740539,1789895353.740539,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51784,121,TCP,1789895353.740985,1789895353.740985,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,491,51780,TCP,1789895353.752181,1789895353.752181,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,367,51781,TCP,1789895353.752183,1789895353.752183,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,399,51782,TCP,1789895353.752185,1789895353.752185,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,466,51783,TCP,1789895353.752186,1789895353.752186,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,121,51784,TCP,1789895353.752188,1789895353.752188,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51785,121,TCP,1789895353.844527,1789895353.844527,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51786,466,TCP,1789895353.844762,1789895353.844762,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51787,399,TCP,1789895353.844892,1789895353.844892,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51788,367,TCP,1789895353.845008,1789895353.845008,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51789,491,TCP,1789895353.845145,1789895353.845145,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,121,51785,TCP,1789895353.856293,1789895353.856293,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,466,51786,TCP,1789895353.856295,1789895353.856295,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,399,51787,TCP,1789895353.856296,1789895353.856296,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,367,51788,TCP,1789895353.856297,1789895353.856297,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,491,51789,TCP,1789895353.856298,1789895353.856298,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51790,66,TCP,1789895353.950182,1789895353.950182,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51791,275,TCP,1789895353.950417,1789895353.950417,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51792,368,TCP,1789895353.950609,1789895353.950609,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51793,122,TCP,1789895353.950776,1789895353.950776,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51794,426,TCP,1789895353.950973,1789895353.950973,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,66,51790,TCP,1789895353.960623,1789895353.960623,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,275,51791,TCP,1789895353.960627,1789895353.960627,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,368,51792,TCP,1789895353.960629,1789895353.960629,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,122,51793,TCP,1789895353.960631,1789895353.960631,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,426,51794,TCP,1789895353.960633,1789895353.960633,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51795,426,TCP,1789895354.053631,1789895354.053631,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51796,122,TCP,1789895354.053936,1789895354.053936,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51797,368,TCP,1789895354.054176,1789895354.054176,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51798,275,TCP,1789895354.05445,1789895354.05445,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51799,66,TCP,1789895354.054717,1789895354.054717,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,426,51795,TCP,1789895354.064512,1789895354.064512,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,122,51796,TCP,1789895354.064515,1789895354.064515,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,368,51797,TCP,1789895354.064518,1789895354.064518,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,275,51798,TCP,1789895354.06452,1789895354.06452,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,66,51799,TCP,1789895354.064521,1789895354.064521,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51800,391,TCP,1789895354.154434,1789895354.154434,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51801,307,TCP,1789895354.154819,1789895354.154819,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51802,286,TCP,1789895354.155073,1789895354.155073,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51803,302,TCP,1789895354.15532,1789895354.15532,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51804,185,TCP,1789895354.155609,1789895354.155609,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,391,51800,TCP,1789895354.166626,1789895354.166626,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,307,51801,TCP,1789895354.166629,1789895354.166629,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,286,51802,TCP,1789895354.166631,1789895354.166631,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,302,51803,TCP,1789895354.166632,1789895354.166632,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,185,51804,TCP,1789895354.166634,1789895354.166634,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51805,391,TCP,1789895354.255711,1789895354.255711,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51806,185,TCP,1789895354.256156,1789895354.256156,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51807,302,TCP,1789895354.256415,1789895354.256415,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51808,286,TCP,1789895354.256745,1789895354.256745,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51809,307,TCP,1789895354.256977,1789895354.256977,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,391,51805,TCP,1789895354.266697,1789895354.266697,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,185,51806,TCP,1789895354.266698,1789895354.266698,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,302,51807,TCP,1789895354.2667,1789895354.2667,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,286,51808,TCP,1789895354.266701,1789895354.266701,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,307,51809,TCP,1789895354.266702,1789895354.266702,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51810,439,TCP,1789895354.35647,1789895354.35647,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51811,149,TCP,1789895354.356837,1789895354.356837,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51812,101,TCP,1789895354.357082,1789895354.357082,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51813,144,TCP,1789895354.357334,1789895354.357334,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51814,164,TCP,1789895354.357503,1789895354.357503,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,439,51810,TCP,1789895354.369686,1789895354.369686,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,149,51811,TCP,1789895354.369689,1789895354.369689,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,101,51812,TCP,1789895354.36969,1789895354.36969,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,144,51813,TCP,1789895354.369692,1789895354.369692,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,164,51814,TCP,1789895354.369694,1789895354.369694,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51815,164,TCP,1789895354.46278,1789895354.46278,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51816,144,TCP,1789895354.463102,1789895354.463102,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51817,101,TCP,1789895354.463371,1789895354.463371,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51818,149,TCP,1789895354.463601,1789895354.463601,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51819,439,TCP,1789895354.463838,1789895354.463838,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,164,51815,TCP,1789895354.474947,1789895354.474947,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,144,51816,TCP,1789895354.474949,1789895354.474949,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,101,51817,TCP,1789895354.474952,1789895354.474952,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,149,51818,TCP,1789895354.474954,1789895354.474954,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,439,51819,TCP,1789895354.474956,1789895354.474956,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51820,329,TCP,1789895354.56724,1789895354.56724,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51821,94,TCP,1789895354.567523,1789895354.567523,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51822,379,TCP,1789895354.56774,1789895354.56774,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51823,186,TCP,1789895354.567965,1789895354.567965,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51824,152,TCP,1789895354.568198,1789895354.568198,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,329,51820,TCP,1789895354.579062,1789895354.579062,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,94,51821,TCP,1789895354.579066,1789895354.579066,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,379,51822,TCP,1789895354.579067,1789895354.579067,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,186,51823,TCP,1789895354.579069,1789895354.579069,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,152,51824,TCP,1789895354.579071,1789895354.579071,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51825,111,TCP,1789895354.673257,1789895354.685393,0.012135982513427734,3,198,end_of_capture
192.168.1.6,192.168.1.13,51826,152,TCP,1789895354.673537,1789895354.673537,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51827,186,TCP,1789895354.673779,1789895354.673779,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51828,379,TCP,1789895354.674014,1789895354.674014,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51829,94,TCP,1789895354.674312,1789895354.674312,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51825,TCP,1789895354.685209,1789895354.685209,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,152,51826,TCP,1789895354.685211,1789895354.685211,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,186,51827,TCP,1789895354.685213,1789895354.685213,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,379,51828,TCP,1789895354.685215,1789895354.685215,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,94,51829,TCP,1789895354.685216,1789895354.685216,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51830,329,TCP,1789895354.685816,1789895354.685816,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,329,51830,TCP,1789895354.691951,1789895354.691951,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51831,88,TCP,1789895354.778762,1789895354.778762,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51832,417,TCP,1789895354.779041,1789895354.779041,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51833,213,TCP,1789895354.779264,1789895354.779264,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51834,432,TCP,1789895354.779508,1789895354.779508,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51835,57,TCP,1789895354.787628,1789895354.787628,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,88,51831,TCP,1789895354.791247,1789895354.791247,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,417,51832,TCP,1789895354.791249,1789895354.791249,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,213,51833,TCP,1789895354.791251,1789895354.791251,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,432,51834,TCP,1789895354.791254,1789895354.791254,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,57,51835,TCP,1789895354.794032,1789895354.794032,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51836,432,TCP,1789895354.884678,1789895354.884678,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51837,213,TCP,1789895354.884958,1789895354.884958,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51838,417,TCP,1789895354.885203,1789895354.885203,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51839,88,TCP,1789895354.885437,1789895354.885437,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51840,57,TCP,1789895354.888283,1789895354.888283,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,432,51836,TCP,1789895354.895374,1789895354.895374,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,213,51837,TCP,1789895354.895376,1789895354.895376,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,417,51838,TCP,1789895354.895379,1789895354.895379,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,88,51839,TCP,1789895354.89538,1789895354.89538,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,57,51840,TCP,1789895354.895381,1789895354.895381,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51841,469,TCP,1789895354.990119,1789895354.990119,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51842,373,TCP,1789895354.990423,1789895354.990423,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51843,471,TCP,1789895354.990651,1789895354.990651,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51844,7,TCP,1789895354.991023,1789895354.991023,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51845,134,TCP,1789895354.991274,1789895354.991274,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,469,51841,TCP,1789895355.001488,1789895355.001488,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,373,51842,TCP,1789895355.001491,1789895355.001491,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,471,51843,TCP,1789895355.001493,1789895355.001493,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,7,51844,TCP,1789895355.001494,1789895355.001494,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,134,51845,TCP,1789895355.001496,1789895355.001496,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51846,134,TCP,1789895355.095046,1789895355.095046,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51847,7,TCP,1789895355.095326,1789895355.095326,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51848,471,TCP,1789895355.09556,1789895355.09556,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51849,373,TCP,1789895355.095805,1789895355.095805,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51850,469,TCP,1789895355.096078,1789895355.096078,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,134,51846,TCP,1789895355.105554,1789895355.105554,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,7,51847,TCP,1789895355.105557,1789895355.105557,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,471,51848,TCP,1789895355.105558,1789895355.105558,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,373,51849,TCP,1789895355.105559,1789895355.105559,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,469,51850,TCP,1789895355.105561,1789895355.105561,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51851,237,TCP,1789895355.199392,1789895355.199392,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51852,214,TCP,1789895355.199677,1789895355.199677,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51853,409,TCP,1789895355.199902,1789895355.199902,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51854,211,TCP,1789895355.200129,1789895355.200129,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51855,261,TCP,1789895355.200353,1789895355.200353,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,237,51851,TCP,1789895355.211674,1789895355.211674,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,214,51852,TCP,1789895355.211676,1789895355.211676,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,409,51853,TCP,1789895355.211677,1789895355.211677,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,211,51854,TCP,1789895355.211678,1789895355.211678,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,261,51855,TCP,1789895355.21168,1789895355.21168,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51856,261,TCP,1789895355.30479,1789895355.30479,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51857,211,TCP,1789895355.305096,1789895355.305096,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51858,409,TCP,1789895355.305337,1789895355.305337,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51859,214,TCP,1789895355.305577,1789895355.305577,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51860,237,TCP,1789895355.305784,1789895355.305784,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,261,51856,TCP,1789895355.315848,1789895355.315848,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,211,51857,TCP,1789895355.315851,1789895355.315851,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,409,51858,TCP,1789895355.315853,1789895355.315853,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,214,51859,TCP,1789895355.315855,1789895355.315855,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,237,51860,TCP,1789895355.315857,1789895355.315857,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51861,84,TCP,1789895355.410893,1789895355.410893,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51862,1,TCP,1789895355.411193,1789895355.411193,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51863,440,TCP,1789895355.411441,1789895355.411441,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51864,351,TCP,1789895355.411686,1789895355.411686,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51865,8,TCP,1789895355.41192,1789895355.41192,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,84,51861,TCP,1789895355.421867,1789895355.421867,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,1,51862,TCP,1789895355.421869,1789895355.421869,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,440,51863,TCP,1789895355.421871,1789895355.421871,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,351,51864,TCP,1789895355.421872,1789895355.421872,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,8,51865,TCP,1789895355.421874,1789895355.421874,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51866,8,TCP,1789895355.515926,1789895355.515926,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51867,351,TCP,1789895355.51622,1789895355.51622,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51868,440,TCP,1789895355.516496,1789895355.516496,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51869,1,TCP,1789895355.51673,1789895355.51673,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51870,84,TCP,1789895355.517001,1789895355.517001,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,8,51866,TCP,1789895355.528015,1789895355.528015,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,351,51867,TCP,1789895355.528016,1789895355.528016,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,440,51868,TCP,1789895355.528017,1789895355.528017,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,1,51869,TCP,1789895355.528019,1789895355.528019,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,84,51870,TCP,1789895355.52802,1789895355.52802,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51871,388,TCP,1789895355.620518,1789895355.620518,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51872,83,TCP,1789895355.620802,1789895355.620802,0.0,1,78,end_of_capture
